voter_age,vote_hour,time_taken_seconds,device_type,failed_login_attempts,is_fraud
79,19,132,0,0,0
21,10,216,3,0,0
30,9,216,0,0,0
59,1,108,1,0,0
66,16,190,1,1,0
73,2,159,0,0,0
64,3,196,0,0,0
25,21,276,1,1,0
72,4,6,0,0,0
35,1,197,1,0,0
52,3,59,1,1,0
49,11,207,1,1,0
41,5,81,0,0,0
24,19,281,3,0,0
30,14,107,1,3,0
86,6,118,1,1,0
59,5,142,0,0,0
48,21,41,0,0,0
91,13,180,1,0,0
43,17,292,0,0,0
93,6,208,2,0,0
49,5,175,2,0,0
69,23,276,0,0,0
37,5,241,1,0,0
57,5,72,0,0,0
76,19,116,0,0,0
94,21,160,1,0,0
31,9,119,1,0,0
61,3,134,1,1,0
65,9,78,1,4,0
60,21,162,3,0,0
33,0,204,0,0,0
52,22,34,0,0,0
70,13,16,1,4,0
51,17,291,0,0,0
20,21,235,0,1,0
85,8,283,0,1,0
22,9,30,1,0,0
27,18,228,1,0,0
69,3,48,0,0,0
46,20,255,1,0,0
48,23,36,3,0,0
83,12,281,2,0,0
93,9,139,0,1,0
86,12,259,3,0,0
54,21,197,0,5,0
44,11,235,1,0,0
50,23,176,1,0,0
85,2,75,1,1,0
76,18,259,1,1,0
81,8,72,1,1,0
61,12,73,0,5,0
66,21,100,1,2,0
70,7,215,2,0,0
91,3,195,1,2,0
66,20,43,0,0,0
83,8,128,0,0,0
80,6,186,1,0,0
42,20,249,0,0,0
21,22,16,1,0,0
68,10,55,0,3,0
28,14,174,2,0,0
34,12,72,0,0,0
83,2,299,3,1,1
87,2,257,0,1,0
90,19,43,1,0,0
86,10,88,1,0,0
46,22,141,1,1,0
90,20,186,0,0,0
89,4,78,0,0,0
37,19,202,0,0,0
44,23,4,1,5,1
25,18,255,0,0,0
78,11,161,3,0,0
45,17,111,0,0,0
87,3,141,1,0,0
20,7,264,0,0,0
86,13,249,1,0,0
90,15,277,0,1,0
24,19,63,0,0,0
77,7,31,1,0,0
21,4,76,0,0,0
22,8,152,0,0,0
28,1,63,0,0,0
32,7,28,0,1,0
81,6,33,0,0,0
30,17,271,3,1,0
24,20,156,0,0,0
23,21,284,1,1,0
73,8,40,0,0,0
81,10,58,1,0,0
67,11,13,0,0,0
47,7,84,1,0,0
39,22,275,1,2,0
42,16,26,1,4,0
45,18,179,1,0,0
56,0,274,1,5,0
84,21,171,0,1,0
22,2,296,0,0,0
82,13,23,1,0,0
32,17,235,0,1,0
84,1,100,0,0,0
57,7,264,3,0,0
86,16,266,0,0,0
94,8,147,1,0,0
60,11,152,0,0,0
18,6,117,0,0,0
39,0,161,2,1,0
79,20,215,1,1,0
43,20,101,0,0,0
35,13,175,1,1,0
65,1,119,0,1,0
26,16,62,0,0,0
18,6,89,0,1,0
26,14,10,3,1,0
40,8,81,0,0,0
62,7,168,1,1,0
19,6,14,1,0,0
31,3,189,0,0,0
55,9,203,2,1,0
57,6,256,0,1,0
80,14,174,2,0,0
33,12,10,0,0,0
92,7,46,2,0,0
23,8,233,2,0,0
20,8,236,0,0,0
31,4,80,0,0,0
83,20,123,0,0,0
92,5,142,0,0,0
84,15,286,0,0,0
48,15,4,1,0,1
50,23,295,1,4,0
18,13,277,2,0,0
61,18,150,2,1,0
32,18,68,0,0,0
54,15,279,2,0,0
44,4,249,0,0,0
65,0,70,3,0,0
44,4,281,0,0,0
29,8,58,3,1,0
84,20,225,0,0,0
47,6,79,1,0,0
83,9,277,0,0,0
24,23,209,0,5,0
51,14,111,1,0,0
49,20,183,1,0,0
56,11,126,2,0,0
60,12,72,1,1,0
60,17,71,1,5,0
20,20,193,1,0,0
63,9,3,0,0,1
49,23,38,1,0,0
60,0,226,2,4,0
20,3,287,1,3,0
91,16,115,0,0,0
80,20,25,0,1,0
57,12,284,0,0,0
35,1,253,0,0,0
84,14,257,0,4,0
79,11,122,1,1,0
27,1,48,1,0,0
69,6,270,0,1,0
90,3,142,2,1,0
63,13,170,0,0,0
72,17,241,1,0,0
63,10,119,1,0,0
92,2,177,1,0,0
77,2,168,1,3,0
43,17,279,2,0,0
44,22,253,1,4,0
55,0,191,0,0,0
39,12,231,0,0,0
43,4,150,0,0,0
86,3,17,0,0,0
52,2,158,0,0,0
83,18,285,1,2,0
90,12,103,1,0,0
68,15,96,1,0,0
35,18,269,0,0,0
60,0,10,0,0,0
29,17,222,1,0,0
20,6,198,2,1,0
24,2,121,1,0,0
23,21,191,0,5,0
62,19,215,0,5,0
56,9,228,0,2,0
68,20,177,0,2,0
26,7,134,0,1,0
40,1,144,0,0,0
29,9,12,1,4,0
79,20,252,3,0,0
90,17,170,0,0,0
94,11,285,0,0,0
57,13,86,0,0,0
71,1,276,1,0,0
24,16,251,0,1,0
34,19,289,0,0,0
67,11,199,0,1,0
41,6,228,0,0,0
19,14,116,0,2,0
50,1,289,1,0,0
38,11,42,3,1,0
91,16,226,0,0,0
70,0,187,1,0,0
63,7,25,1,0,0
62,4,108,0,0,0
26,7,223,1,3,0
23,21,143,0,4,0
68,19,77,3,4,0
52,13,41,0,1,0
70,5,222,1,0,0
36,17,210,0,0,0
86,4,119,0,0,0
42,9,57,1,1,0
28,14,257,0,0,0
91,2,200,0,0,0
34,2,44,0,0,0
53,16,241,0,0,0
38,13,250,0,5,0
35,23,80,0,0,0
77,9,50,3,0,0
35,18,275,0,1,0
18,15,74,1,2,0
31,16,191,0,5,0
25,19,223,0,0,0
83,12,130,1,0,0
68,0,146,0,0,0
77,0,142,0,1,0
51,16,152,0,4,0
53,17,66,2,4,0
79,16,24,1,1,0
18,11,184,1,1,0
59,5,257,0,5,0
18,6,46,1,4,0
71,16,117,0,0,0
64,15,75,0,0,0
56,0,15,0,3,0
47,10,286,1,0,0
24,9,234,0,0,0
39,0,257,1,1,0
67,10,152,1,2,0
62,23,280,1,0,0
91,2,104,1,1,0
89,22,131,1,0,0
27,15,57,3,0,0
31,0,278,1,0,0
63,6,119,0,0,0
92,10,267,0,0,0
23,16,82,1,0,0
38,18,225,2,0,0
79,13,107,0,5,0
36,22,105,1,0,0
79,15,66,1,0,0
70,16,215,3,0,0
41,13,9,0,0,0
73,8,20,0,1,0
79,20,110,3,1,0
51,12,239,0,0,0
39,1,265,0,1,0
85,19,189,1,0,0
74,7,61,0,0,0
27,3,252,2,0,0
83,4,128,1,0,0
25,14,236,0,0,0
55,1,150,0,0,0
79,20,180,0,0,0
45,22,170,1,0,0
27,8,14,0,0,0
62,7,125,0,0,0
82,10,106,1,0,0
84,21,235,2,0,0
26,12,15,1,0,0
22,6,33,3,0,0
27,18,263,1,5,0
29,14,41,0,2,0
75,11,244,3,0,0
38,12,53,0,2,0
38,0,56,1,1,0
82,20,69,1,0,0
20,7,282,0,0,0
86,14,258,0,0,0
81,21,125,0,0,0
66,13,257,1,0,0
89,7,68,0,0,0
34,23,106,3,0,0
90,2,58,1,0,0
49,11,58,1,0,0
87,14,138,1,0,0
38,21,143,1,0,0
24,15,274,3,4,0
24,6,238,3,3,0
44,17,191,2,2,0
25,12,140,0,0,0
90,22,200,3,3,0
45,5,170,1,0,0
83,1,65,1,1,0
88,1,163,0,1,0
64,21,247,0,5,0
27,18,46,0,0,0
50,5,144,1,0,0
24,9,55,1,0,0
20,16,269,1,3,0
31,18,116,1,3,0
61,15,130,1,1,0
63,17,49,0,0,0
78,18,136,0,0,0
53,1,182,0,0,0
30,2,2,1,0,1
33,14,119,0,0,0
22,14,82,2,0,0
55,11,174,0,0,0
67,19,33,0,0,0
55,12,10,0,0,0
73,22,103,0,0,0
80,1,82,0,0,0
65,17,207,1,0,0
76,14,180,1,0,0
94,17,121,1,4,0
61,12,226,1,0,0
72,5,52,0,1,0
72,7,84,0,3,0
18,15,32,3,0,0
25,19,126,0,0,0
21,2,284,0,5,0
70,16,282,3,0,0
75,17,110,1,0,0
54,11,11,2,1,0
66,6,235,1,3,0
84,11,74,2,0,0
36,2,62,1,1,0
18,11,97,0,3,0
46,14,112,1,4,0
50,16,14,0,0,0
69,11,137,0,0,0
58,8,7,0,5,0
40,21,23,0,1,0
22,0,193,0,3,0
88,15,148,0,1,0
74,14,57,2,1,0
23,10,232,0,0,0
66,4,38,3,0,1
39,6,244,0,1,0
94,2,111,1,2,0
93,12,8,0,0,0
21,23,19,2,1,0
89,12,34,1,0,0
81,18,172,0,2,0
54,9,263,0,0,0
48,6,21,1,0,0
54,19,44,0,0,0
62,20,281,0,0,0
25,22,130,0,0,0
57,14,83,1,0,0
22,17,106,0,0,0
45,19,101,1,1,0
26,6,181,2,2,0
19,2,151,0,1,0
80,19,35,1,0,0
68,9,151,0,4,0
48,14,71,0,1,0
24,11,2,1,3,1
47,15,211,0,0,0
75,23,92,0,0,0
20,18,38,1,0,0
68,11,36,1,3,0
73,20,184,3,0,0
90,1,18,0,0,0
27,7,138,1,0,0
78,23,282,0,0,0
67,12,128,0,4,0
64,0,207,1,0,0
18,1,257,0,0,0
74,13,90,0,0,0
55,3,118,2,0,0
79,5,219,0,0,0
87,12,263,3,0,0
82,8,164,0,0,0
79,15,237,0,0,0
73,0,116,0,2,0
84,8,221,1,1,0
34,23,143,1,1,0
25,6,7,1,1,0
77,17,239,1,0,0
57,15,189,1,0,0
79,6,9,0,0,0
58,17,181,1,1,0
29,8,243,0,0,0
71,19,249,1,3,0
28,1,224,0,1,0
77,4,108,0,0,0
85,8,205,0,1,0
63,3,174,3,0,1
55,15,225,1,1,0
78,20,84,1,0,0
34,23,109,1,2,0
83,2,291,0,0,0
89,5,90,0,0,0
53,16,131,0,2,0
91,18,21,0,0,0
24,7,29,2,1,0
33,9,243,1,5,0
31,9,257,1,0,0
42,15,149,0,0,0
21,5,111,0,1,0
46,19,235,1,0,0
73,7,67,0,0,0
23,2,90,0,0,0
18,1,172,1,2,0
56,9,156,0,0,0
18,7,62,2,2,0
80,11,69,0,0,0
74,19,265,0,0,0
84,11,56,2,0,0
82,8,41,0,0,0
82,18,20,1,0,0
38,21,60,1,0,0
47,14,41,2,1,0
50,13,292,2,0,0
65,4,207,2,0,0
39,17,143,1,0,0
71,11,298,0,0,0
21,5,100,0,3,0
72,19,13,1,0,0
61,20,70,0,2,0
29,10,287,0,0,0
91,14,276,1,5,0
69,21,144,1,0,0
93,22,291,2,0,0
82,3,190,0,0,0
82,23,253,0,1,0
27,13,167,1,0,0
35,4,228,0,2,0
64,22,224,0,0,0
83,21,99,0,0,0
66,20,245,0,0,0
89,22,260,2,0,0
39,10,289,1,0,0
43,19,198,0,0,0
26,6,195,1,0,0
38,12,52,1,0,0
80,18,277,3,0,0
23,23,282,0,0,0
31,3,47,0,0,0
50,19,101,2,0,0
88,11,260,1,0,0
41,13,209,1,0,0
90,0,166,0,0,0
92,7,249,0,0,0
68,15,209,2,1,0
19,20,142,1,1,0
32,18,52,1,0,0
52,4,257,0,0,0
53,13,145,0,0,0
56,11,160,0,1,0
21,11,296,1,0,0
81,19,170,0,4,0
91,11,159,1,0,0
23,10,102,0,0,0
74,14,295,1,0,0
47,6,181,0,1,0
91,9,231,0,0,0
84,4,134,1,0,0
32,14,203,1,0,0
34,1,222,1,0,0
35,21,82,1,0,0
36,12,297,0,0,0
93,13,9,0,3,0
86,19,67,1,1,0
41,5,27,1,0,0
65,0,46,3,0,0
47,14,181,0,0,0
32,10,184,1,0,0
64,12,185,0,0,0
61,16,112,0,0,0
44,3,136,0,0,0
81,22,14,1,0,0
58,10,29,0,3,0
85,22,142,0,0,0
22,0,267,0,0,0
70,13,282,0,0,0
25,20,193,0,0,0
39,21,281,1,0,0
24,4,62,1,0,0
39,22,149,1,0,0
63,21,98,1,0,0
47,20,67,0,0,0
33,4,263,0,1,0
22,2,11,0,0,0
84,8,279,2,2,0
40,12,242,1,0,0
78,10,148,0,0,0
91,17,119,0,0,0
22,9,120,1,0,0
40,22,185,1,2,0
42,5,110,2,3,0
25,23,22,0,1,0
38,8,264,2,0,0
19,12,103,2,1,0
39,21,13,1,2,0
89,17,285,0,4,0
89,9,265,1,0,0
85,14,134,1,1,0
81,11,33,0,0,0
36,19,285,2,0,0
70,14,288,1,3,0
69,13,185,1,0,0
64,18,273,1,4,0
71,18,98,1,0,0
61,20,60,0,0,0
24,9,164,1,1,0
18,0,151,0,1,0
80,19,255,1,0,0
56,6,269,0,1,0
36,22,224,0,0,0
48,22,262,0,0,0
94,10,244,0,0,0
41,20,191,0,0,0
86,3,171,1,0,0
82,3,171,0,0,0
50,20,153,1,0,0
76,21,67,0,2,0
50,9,56,0,5,0
49,22,111,0,0,0
76,4,191,0,1,0
58,15,15,0,1,0
29,11,253,2,0,0
90,0,18,0,1,0
28,4,10,1,4,0
36,17,133,1,1,0
71,3,172,0,1,0
74,14,129,2,0,0
59,22,53,0,2,0
88,5,281,1,3,0
48,6,43,0,0,0
69,18,157,0,0,0
19,13,111,0,0,0
55,14,83,0,0,0
49,20,182,0,0,0
27,15,51,1,0,0
25,21,172,2,0,0
92,14,275,1,0,0
37,5,256,3,0,0
37,5,253,2,2,0
26,5,189,1,2,0
89,11,12,0,0,0
32,1,288,0,0,0
80,3,214,1,1,0
38,22,129,0,0,0
22,5,257,0,0,0
52,9,229,2,0,0
85,18,280,0,0,0
65,23,241,1,1,0
79,4,92,1,0,0
52,5,90,0,0,0
87,13,273,1,0,0
38,14,281,0,5,0
56,18,63,1,0,0
51,18,2,1,3,1
32,6,286,1,0,0
23,21,114,3,0,0
83,17,206,0,0,0
73,11,77,0,0,0
66,7,165,0,0,0
18,20,245,2,0,0
82,22,75,1,0,0
45,2,59,2,0,0
37,14,173,1,0,0
65,9,73,0,0,0
89,20,228,1,0,0
82,18,22,0,0,0
68,11,171,1,0,0
60,2,230,0,4,0
66,13,243,0,3,0
42,16,193,1,0,0
91,2,183,0,1,0
93,6,147,1,0,0
58,16,64,0,1,0
88,14,9,2,0,0
81,19,204,0,1,0
78,9,171,1,0,0
29,6,162,0,2,0
86,21,229,1,0,0
31,19,175,1,0,0
51,2,209,1,3,0
65,21,208,1,0,0
78,14,44,1,0,0
52,19,296,1,0,0
82,4,12,1,0,0
76,1,215,1,0,0
53,8,211,1,0,0
36,17,193,0,1,0
59,12,79,1,1,0
86,19,24,0,1,0
36,23,189,2,0,0
56,6,54,0,0,0
86,3,53,0,0,0
69,7,124,0,0,0
29,5,168,0,0,0
64,23,34,0,0,0
93,3,152,1,0,0
53,4,72,1,3,0
80,19,129,2,0,0
93,22,173,0,4,0
68,19,10,1,2,0
60,20,100,1,0,0
51,8,297,3,0,0
66,7,7,1,0,0
35,1,93,0,4,0
78,6,282,2,0,0
74,17,227,2,0,0
22,9,160,1,0,0
41,2,178,1,2,0
81,16,119,1,0,0
76,1,296,0,1,0
55,2,96,0,0,0
50,4,289,1,4,0
27,12,86,0,2,0
54,12,271,1,2,0
28,5,233,0,5,0
41,13,105,2,0,0
88,22,141,0,3,0
38,4,22,1,0,0
37,20,86,0,1,0
27,23,131,0,0,0
64,0,19,0,1,0
64,8,236,0,1,0
32,2,100,0,1,0
61,5,167,1,0,0
79,3,198,1,0,0
23,1,270,0,2,0
83,15,156,0,0,0
93,5,185,2,1,0
21,13,173,0,0,0
40,9,115,0,0,0
30,23,298,1,0,0
48,3,3,0,1,1
33,23,259,1,5,0
58,6,81,0,3,0
18,16,283,1,0,0
29,4,51,0,0,0
73,13,14,0,3,0
67,15,239,1,2,0
37,7,177,0,0,0
83,15,260,0,0,0
53,5,234,0,0,0
55,10,176,2,1,0
39,22,200,2,1,0
78,1,86,1,0,0
67,0,33,0,0,0
76,8,172,1,0,0
37,4,288,3,0,1
53,1,216,1,2,0
32,13,258,1,1,0
79,19,135,0,0,0
20,12,213,1,0,0
22,11,268,1,1,0
73,21,240,0,0,0
48,8,80,0,2,0
52,23,278,1,0,0
88,5,142,0,0,0
87,3,234,3,0,1
43,9,77,0,0,0
18,4,272,3,1,1
24,3,71,0,0,0
53,19,274,0,0,0
93,23,210,3,0,0
42,3,47,0,0,0
76,12,203,1,0,0
78,15,51,1,0,0
46,10,39,0,0,0
35,18,145,0,0,0
58,17,104,1,0,0
36,0,60,1,0,0
21,20,262,0,0,0
82,3,46,3,0,1
58,8,289,2,1,0
32,8,117,0,0,0
71,10,183,1,5,0
81,4,121,1,4,0
89,20,201,0,0,0
32,5,161,0,0,0
67,19,197,0,0,0
39,5,276,0,0,0
35,7,151,1,0,0
19,20,293,1,1,0
53,23,256,1,0,0
37,23,174,0,0,0
33,18,283,1,0,0
84,21,271,2,0,0
47,0,235,0,0,0
72,4,60,0,1,0
83,22,197,2,0,0
43,20,232,3,2,0
74,18,80,1,0,0
86,1,111,1,0,0
19,15,194,0,0,0
73,1,249,3,0,1
79,8,157,0,3,0
51,17,5,1,0,0
73,15,92,0,1,0
72,6,2,2,2,1
37,8,226,1,0,0
67,11,259,2,0,0
42,18,41,0,0,0
42,22,150,1,0,0
70,0,62,1,0,0
31,5,132,2,0,0
77,1,289,0,0,0
60,16,81,1,0,0
79,20,50,1,2,0
93,13,115,3,1,0
86,12,264,1,0,0
80,21,282,1,1,0
19,10,291,1,0,0
71,15,175,0,3,0
33,17,236,0,0,0
72,19,239,2,0,0
60,2,105,0,0,0
78,0,283,1,0,0
55,13,290,1,3,0
62,16,191,2,0,0
68,2,248,0,0,0
59,11,94,2,0,0
41,1,219,1,0,0
47,1,221,0,1,0
54,11,119,0,0,0
70,20,152,0,0,0
80,4,17,1,0,0
28,22,252,1,0,0
40,15,194,0,5,0
67,4,208,0,0,0
72,2,259,2,0,0
72,5,279,0,0,0
21,18,135,0,0,0
71,11,190,0,0,0
78,7,249,1,0,0
22,5,299,0,0,0
35,13,217,1,0,0
61,22,249,0,0,0
48,2,295,0,1,0
38,10,244,0,5,0
64,6,170,2,0,0
47,8,30,1,1,0
72,23,170,0,0,0
85,10,49,0,0,0
86,12,105,2,0,0
58,17,143,0,4,0
62,9,43,0,0,0
91,1,84,2,1,0
47,6,42,0,1,0
94,14,92,2,0,0
62,9,72,1,0,0
62,11,48,0,0,0
62,19,239,3,3,0
72,21,153,2,3,0
76,8,203,0,2,0
22,18,256,0,1,0
49,21,24,0,0,0
23,5,291,2,1,0
43,23,194,2,1,0
54,22,222,1,3,0
30,18,168,2,0,0
86,0,198,0,0,0
42,1,234,0,0,0
30,14,113,1,4,0
37,10,263,3,1,0
89,17,52,0,0,0
77,0,299,0,0,0
90,3,212,2,0,0
38,21,251,1,2,0
78,3,42,0,3,0
43,3,34,1,0,0
71,17,282,0,0,0
59,0,218,1,1,0
28,6,273,0,0,0
54,13,255,0,0,0
28,15,197,2,0,0
44,14,6,1,0,0
51,4,34,1,0,0
55,12,95,0,0,0
78,4,165,0,0,0
70,17,148,1,2,0
82,21,204,0,0,0
20,4,187,3,4,1
84,4,139,0,1,0
45,5,94,0,0,0
31,13,114,2,0,0
69,1,40,0,0,0
47,14,206,1,0,0
75,15,110,2,0,0
71,4,277,1,0,0
86,15,215,0,0,0
32,0,100,0,1,0
55,7,197,1,1,0
31,0,4,1,0,1
74,6,122,0,0,0
76,5,287,1,0,0
25,7,204,1,2,0
89,4,189,1,0,0
36,14,145,0,4,0
49,21,53,0,2,0
46,19,8,3,1,0
58,15,158,0,0,0
92,16,83,2,0,0
62,10,8,0,1,0
30,22,26,1,0,0
44,1,149,0,2,0
36,0,48,1,1,0
43,16,51,0,0,0
70,0,43,1,0,0
68,1,130,0,1,0
54,16,62,1,0,0
26,3,4,0,1,1
69,11,213,0,0,0
71,9,267,1,0,0
20,9,49,1,1,0
86,14,251,1,0,0
25,10,76,3,0,0
31,6,42,1,4,0
20,9,168,0,1,0
41,18,173,1,2,0
30,17,84,0,0,0
60,1,285,1,0,0
46,6,296,1,0,0
89,13,74,0,0,0
68,21,115,3,0,0
59,10,27,0,0,0
48,0,225,1,1,0
80,21,296,2,0,0
43,19,209,0,0,0
35,4,107,1,1,0
74,3,26,0,0,0
24,13,58,3,0,0
65,2,110,3,0,1
77,17,188,0,0,0
50,17,250,2,0,0
20,3,104,1,2,0
21,2,128,1,0,0
21,21,50,2,3,0
59,9,210,1,0,0
26,15,294,1,0,0
68,2,262,2,0,0
34,18,231,1,4,0
34,19,206,0,0,0
37,14,81,1,0,0
31,4,37,2,0,0
39,10,257,1,0,0
69,8,129,1,0,0
44,12,55,0,1,0
60,10,152,1,0,0
20,20,233,2,0,0
25,13,231,0,0,0
27,0,267,3,5,1
46,8,217,1,1,0
57,12,282,0,0,0
82,1,227,1,1,0
38,3,266,0,4,0
41,15,53,1,0,0
90,9,176,2,0,0
77,5,26,0,0,0
43,8,57,0,0,0
26,1,82,0,0,0
37,0,226,1,0,0
73,11,85,0,2,0
53,21,192,0,0,0
53,21,297,0,0,0
90,21,297,1,0,0
39,15,122,0,0,0
18,1,92,0,0,0
86,12,172,1,0,0
90,7,73,0,2,0
54,0,43,0,4,0
89,4,151,1,1,0
30,9,90,0,0,0
60,2,278,1,0,0
54,10,274,0,0,0
91,21,65,0,0,0
42,4,231,0,0,0
38,11,14,0,2,0
58,11,93,1,2,0
90,12,240,0,0,0
59,13,271,1,0,0
59,3,110,1,0,0
19,2,145,1,0,0
85,16,95,0,0,0
25,7,101,0,0,0
78,15,237,1,0,0
31,10,144,0,0,0
94,4,120,0,0,0
38,15,293,0,0,0
41,23,80,2,1,0
67,8,256,1,3,0
62,12,120,3,1,0
81,7,108,2,0,0
81,21,11,0,2,0
43,23,203,3,1,0
49,4,25,0,4,0
74,8,193,2,1,0
70,5,74,0,0,0
50,1,287,2,0,0
69,6,16,1,0,0
35,16,102,1,0,0
52,11,45,1,0,0
29,0,11,0,0,0
68,14,5,2,0,0
27,23,140,0,0,0
69,20,206,1,0,0
51,10,3,3,0,1
84,9,142,0,0,0
56,15,281,0,0,0
25,8,254,1,5,0
46,11,275,1,0,0
39,21,188,1,1,0
87,14,182,0,1,0
78,15,248,1,0,0
60,0,106,2,0,0
66,5,70,0,0,0
46,12,70,0,0,0
48,0,246,1,0,0
70,12,202,2,3,0
51,4,283,1,0,0
55,2,145,3,0,1
74,11,152,1,0,0
21,9,290,0,0,0
19,8,156,2,1,0
29,16,84,1,0,0
52,5,90,2,0,0
87,13,176,0,0,0
89,2,246,1,0,0
38,17,292,0,0,0
78,6,168,0,0,0
52,8,252,0,0,0
65,14,246,1,0,0
32,18,170,0,0,0
88,15,278,0,0,0
32,18,204,0,0,0
23,18,214,1,0,0
85,16,178,3,1,0
39,5,291,3,0,0
49,0,154,1,0,0
39,18,137,0,0,0
44,14,232,0,0,0
32,2,46,2,0,0
61,16,283,1,0,0
26,5,79,0,0,0
51,3,183,1,0,0
90,7,182,1,0,0
32,21,142,2,0,0
79,3,45,1,0,0
62,20,41,0,0,0
89,1,203,1,1,0
75,9,2,0,0,1
36,11,219,0,0,0
33,0,8,1,0,0
92,11,262,0,2,0
25,22,232,3,0,0
50,9,210,1,0,0
91,11,284,0,0,0
35,18,214,2,1,0
52,2,199,1,0,0
60,21,208,0,0,0
67,18,170,0,0,0
20,22,296,0,3,0
76,6,171,1,0,0
45,20,265,0,0,0
63,0,291,1,0,0
81,12,4,1,1,1
87,8,166,0,0,0
64,15,15,0,1,0
31,17,35,0,1,0
24,14,55,1,0,0
91,19,112,1,0,0
48,14,40,0,0,0
68,14,19,2,0,0
46,9,116,1,1,0
32,17,99,1,0,0
93,14,34,1,0,0
42,11,294,0,1,0
78,0,216,1,0,0
58,12,44,1,0,0
86,16,207,0,4,0
21,16,106,0,2,0
74,6,280,2,1,0
48,10,64,1,0,0
20,11,270,0,1,0
84,8,159,0,4,0
67,14,54,0,0,0
34,0,133,0,0,0
77,21,100,0,4,0
91,10,242,3,0,0
83,4,286,3,1,1
92,18,187,0,0,0
41,17,206,0,0,0
49,17,127,1,2,0
36,17,245,1,0,0
83,22,34,0,0,0
77,19,244,0,0,0
83,6,129,0,0,0
32,13,65,0,0,0
52,0,283,2,0,0
86,19,267,0,0,0
44,8,204,0,0,0
24,15,135,0,0,0
23,22,277,1,3,0
50,5,101,0,0,0
75,6,53,0,0,0
66,17,158,0,1,0
34,0,159,0,0,0
59,15,270,0,0,0
89,17,223,2,1,0
57,17,60,0,0,0
63,18,51,1,4,0
88,12,99,0,0,0
87,18,158,0,0,0
85,2,197,0,0,0
18,19,1,0,0,1
69,16,152,0,1,0
52,10,290,1,0,0
86,16,220,1,4,0
22,11,215,1,0,0
34,11,284,0,1,0
70,19,231,1,0,0
69,15,148,2,0,0
31,0,13,0,0,0
46,19,110,3,0,0
25,12,76,0,1,0
18,1,143,0,0,0
46,15,186,1,0,0
53,6,161,1,0,0
68,21,248,0,0,0
54,1,292,1,0,0
86,17,185,0,0,0
70,16,236,1,0,0
69,15,6,2,0,0
29,19,182,0,0,0
69,17,121,0,3,0
18,20,131,1,0,0
24,19,166,2,0,0
34,15,176,0,5,0
60,0,223,2,4,0
88,20,41,0,1,0
34,4,165,1,0,0
76,14,183,0,1,0
20,12,278,2,5,0
46,4,261,0,2,0
39,17,204,2,0,0
55,19,125,0,0,0
71,4,206,0,0,0
67,15,123,0,0,0
86,10,94,1,3,0
47,10,279,0,0,0
40,21,255,1,0,0
64,22,290,2,0,0
38,2,165,0,0,0
37,18,86,0,0,0
40,9,127,0,0,0
85,1,47,0,1,0
38,16,3,0,1,1
38,2,28,1,1,0
18,2,34,2,2,0
32,7,43,1,0,0
34,15,12,1,0,0
68,11,290,0,1,0
80,21,213,1,0,0
31,18,229,0,4,0
76,0,256,0,0,0
67,18,162,0,0,0
51,3,207,1,4,0
23,16,286,1,1,0
66,18,254,0,0,0
23,3,201,0,0,0
86,14,274,0,0,0
24,6,209,2,1,0
94,19,2,0,0,1
68,16,55,1,0,0
18,21,36,1,0,0
30,8,66,0,0,0
60,6,122,1,4,0
44,3,117,0,0,0
88,16,25,0,1,0
20,14,59,0,1,0
75,22,88,0,0,0
34,8,78,1,4,0
62,15,234,0,2,0
75,5,10,3,0,0
73,16,181,0,0,0
71,6,222,1,0,0
46,16,264,0,0,0
71,13,64,1,0,0
44,14,161,1,0,0
62,19,210,1,0,0
48,20,212,0,1,0
53,17,163,1,0,0
78,18,252,0,0,0
54,17,73,2,1,0
84,13,137,0,0,0
53,19,96,2,0,0
22,22,270,1,1,0
63,4,56,0,0,0
69,6,164,1,0,0
66,11,96,1,0,0
23,16,155,0,0,0
27,18,244,0,0,0
40,15,21,1,0,0
34,1,72,0,1,0
61,11,110,0,1,0
58,16,141,0,4,0
32,20,256,1,0,0
61,2,258,0,1,0
75,7,68,0,2,0
67,4,63,1,1,0
69,20,234,1,0,0
87,22,223,0,0,0
85,23,145,0,0,0
80,16,171,0,1,0
75,20,66,0,0,0
40,13,77,0,0,0
61,22,59,1,0,0
61,13,250,1,2,0
69,3,216,1,1,0
84,14,87,3,0,0
45,1,39,0,0,0
84,20,98,2,3,0
35,3,93,0,2,0
44,16,161,1,2,0
68,22,50,1,0,0
77,2,145,1,0,0
91,21,76,0,0,0
66,20,166,0,0,0
32,15,253,3,1,0
90,11,185,1,0,0
85,19,6,2,0,0
32,2,51,0,0,0
68,4,74,1,1,0
65,15,130,0,1,0
89,6,232,3,3,0
18,19,4,1,1,1
24,15,96,3,0,0
70,16,111,0,0,0
48,1,165,0,0,0
35,11,206,2,0,0
29,12,6,0,0,0
65,4,23,1,0,0
47,15,173,2,0,0
24,7,19,0,4,0
20,23,62,1,0,0
80,13,287,1,0,0
23,7,19,1,0,0
32,17,207,1,0,0
88,19,86,1,2,0
60,11,252,2,1,0
35,10,174,0,1,0
39,15,217,0,0,0
78,21,5,1,1,0
78,14,22,1,0,0
70,12,33,0,0,0
43,21,179,0,0,0
57,20,270,0,4,0
25,17,169,0,0,0
38,23,210,0,0,0
60,0,222,1,3,0
38,0,32,0,1,0
20,0,147,1,0,0
